radiologist,inferred_pathology,volume_category,radiomic_category,with_segmentation,correct_prediction,confidence,response_time
Radiologist #8,Meningioma,Large,Irregular/Complex Single,False,0,9,47.037515878677368
Radiologist #8,Presurgical glioma,Small,Well-circumscribed Single,False,1,10,149.11734533309937
Radiologist #8,Postoperative glioma resection,,,False,0,7,64.313296794891357
Radiologist #8,Presurgical glioma,Small,Irregular/Complex Single,False,1,9,40.103113412857056
Radiologist #8,Postoperative glioma resection,,,False,0,8,157.7558000087738
Radiologist #8,Presurgical glioma,Very Large,Multiple,False,1,8,24.750868082046509
Radiologist #8,Presurgical glioma,,,False,0,8,58.928036451339722
Radiologist #8,Presurgical glioma,,,False,1,10,18.12438178062439
Radiologist #8,Presurgical glioma,,,False,0,9,19.128724098205566
Radiologist #8,Paediatric presurgical tumour,,,False,1,7,24.516514539718628
Radiologist #8,Presurgical glioma,Very Large,Irregular/Complex Single,False,1,8,37.113516330718994
Radiologist #8,Presurgical glioma,Very Large,Infiltrative Single,False,1,10,20.830643177032471
Radiologist #8,Postoperative glioma resection,,,False,1,9,111.49649119377136
Radiologist #8,Presurgical glioma,Very Large,Irregular/Complex Single,False,1,9,16.775728464126587
Radiologist #8,Presurgical glioma,Large,Infiltrative Single,False,1,8,85.406669616699219
Radiologist #8,Postoperative glioma resection,,,False,0,8,22.861733198165894
Radiologist #8,Presurgical glioma,Medium,Multiple,False,1,8,79.382213592529297
Radiologist #8,Postoperative glioma resection,,,False,0,10,19.573991060256962
Radiologist #8,Postoperative glioma resection,,,False,1,8,59.222869157791138
Radiologist #8,Presurgical glioma,,,False,0,8,22.763522386550903
Radiologist #8,Postoperative glioma resection,,,False,1,7,92.199634552001953
Radiologist #8,Presurgical glioma,,,False,1,9,19.543904542922974
Radiologist #8,Presurgical glioma,,,False,1,9,43.472402095794678
Radiologist #8,Presurgical glioma,,,False,0,7,32.479271173477173
Radiologist #8,Presurgical glioma,Micro,Irregular/Complex Single,False,0,8,34.336935758590698
Radiologist #8,Presurgical glioma,,,False,1,9,20.23429536819458
Radiologist #8,Paediatric presurgical tumour,,,False,1,9,40.745951414108283
Radiologist #8,Metastases,Medium,Multiple,False,1,9,17.225432872772217
Radiologist #8,Presurgical glioma,,,False,1,9,16.005982637405396
Radiologist #8,Meningioma,Very Large,Irregular/Complex Single,False,1,9,35.976696014404297
Radiologist #8,Presurgical glioma,Very Large,Infiltrative Single,False,1,10,14.984329462051392
Radiologist #8,Meningioma,Medium,Irregular/Complex Single,False,1,10,67.531270265579224
Radiologist #8,Presurgical glioma,Very Large,Irregular/Complex Single,False,1,10,38.818113088607788
Radiologist #8,Presurgical glioma,,,False,0,9,27.348075151443481
Radiologist #8,Presurgical glioma,,,False,1,9,38.676107168197632
Radiologist #8,Presurgical glioma,,,False,0,8,64.578899621963501
Radiologist #8,Presurgical glioma,Very Large,Infiltrative Single,False,1,10,15.789263248443604
Radiologist #8,Presurgical glioma,,,False,1,9,27.084290027618408
Radiologist #8,Presurgical glioma,,,False,1,8,89.077457904815674
Radiologist #8,Postoperative glioma resection,,,False,0,8,163.49434375762939
Radiologist #8,Postoperative glioma resection,,,False,0,8,55.331526756286621
Radiologist #8,Presurgical glioma,,,False,1,7,110.69787549972534
Radiologist #8,Postoperative glioma resection,,,False,1,8,22.390813589096069
Radiologist #8,Postoperative glioma resection,,,False,1,7,39.649188995361328
Radiologist #8,Presurgical glioma,,,False,1,9,36.095848560333252
Radiologist #8,Presurgical glioma,,,False,1,8,165.35204696655271
Radiologist #8,Presurgical glioma,,,False,1,8,32.4290931224823
Radiologist #8,Postoperative glioma resection,,,False,1,7,36.642736673355103
Radiologist #8,Postoperative glioma resection,,,False,1,8,22.539832830429081
Radiologist #8,Postoperative glioma resection,,,False,0,8,51.433946132659912
Radiologist #8,Presurgical glioma,,,False,1,8,18.718281507492065
Radiologist #8,Presurgical glioma,,,False,1,8,16.396739959716797
Radiologist #8,Postoperative glioma resection,Very Large,Infiltrative Single,False,1,8,20.605088949203491
Radiologist #8,Presurgical glioma,,,False,0,8,29.56713175773621
Radiologist #8,Paediatric presurgical tumour,Very Large,Infiltrative Single,False,1,9,40.589008569717407
Radiologist #8,Postoperative glioma resection,Very Large,Infiltrative Single,False,1,9,44.072150468826287
Radiologist #8,Postoperative glioma resection,,,False,1,8,43.847504377365112
Radiologist #8,Postoperative glioma resection,Very Large,Infiltrative Single,False,1,8,43.181323766708367
Radiologist #8,Presurgical glioma,,,False,1,8,42.037156581878662
Radiologist #8,Presurgical glioma,,,False,1,8,52.057650089263923
Radiologist #8,Postoperative glioma resection,Medium,Infiltrative Single,False,1,7,27.827676057815552
Radiologist #8,Presurgical glioma,Very Large,Infiltrative Single,False,1,7,22.37380743026733
Radiologist #8,Postoperative glioma resection,,,False,1,8,20.504765748977661
Radiologist #8,Presurgical glioma,Micro,Single Lesion (Unclassified),False,0,9,29.721096277236938
Radiologist #8,Presurgical glioma,Very Large,Infiltrative Single,False,1,8,22.001151561737061
Radiologist #8,Metastases,Small,Multiple,False,0,8,70.061354398727417
Radiologist #8,Presurgical glioma,Large,Irregular/Complex Single,False,1,8,18.101346254348755
Radiologist #8,Presurgical glioma,Very Large,Infiltrative Single,False,1,8,17.474400997161865
Radiologist #8,Presurgical glioma,,,False,1,10,24.061494827270508
Radiologist #8,Presurgical glioma,Very Large,Infiltrative Single,False,1,8,17.46761417388916
Radiologist #8,Paediatric presurgical tumour,Very Large,Infiltrative Single,False,1,9,16.550967693328857
Radiologist #8,Presurgical glioma,,,False,1,8,14.659133434295654
Radiologist #8,Meningioma,Medium,Infiltrative Single,False,1,9,73.512135982513428
Radiologist #8,Presurgical glioma,,,False,1,8,36.361157417297363
Radiologist #8,Meningioma,Medium,Well-circumscribed Single,False,1,10,15.960178136825562
Radiologist #8,Presurgical glioma,Very Large,Irregular/Complex Single,False,1,8,33.589918613433838
Radiologist #8,Postoperative glioma resection,,,False,1,7,73.909709453582764
Radiologist #8,Postoperative glioma resection,,,False,1,7,22.940505027771
Radiologist #8,Presurgical glioma,,,False,1,7,46.780501842498779
Radiologist #8,Postoperative glioma resection,Medium,Infiltrative Single,False,1,8,15.629502534866331
Radiologist #8,Presurgical glioma,,,False,1,10,21.79265284538269
Radiologist #8,Presurgical glioma,,,False,1,9,28.684484481811523
Radiologist #8,Presurgical glioma,Very Large,Infiltrative Single,False,1,10,16.019074678421021
Radiologist #8,Meningioma,Very Large,Irregular/Complex Single,False,1,10,22.129491567611691
Radiologist #8,Postoperative glioma resection,Small,Multiple,False,0,8,22.87055230140686
Radiologist #8,Presurgical glioma,Very Large,Irregular/Complex Single,False,1,10,28.839699268341064
Radiologist #8,Presurgical glioma,Micro,Irregular/Complex Single,False,0,8,34.588540554046631
Radiologist #8,Presurgical glioma,,,False,0,8,22.161865711212162
Radiologist #8,Presurgical glioma,,,False,0,9,26.670913696289062
Radiologist #8,Paediatric presurgical tumour,,,False,1,9,14.479201316833496
Radiologist #8,Postoperative glioma resection,Medium,Infiltrative Single,False,0,8,32.011960029602051
Radiologist #8,Presurgical glioma,,,False,0,8,18.88245153427124
Radiologist #8,Postoperative glioma resection,Medium,Infiltrative Single,False,0,8,18.936800718307492
Radiologist #8,Paediatric presurgical tumour,,,False,1,8,24.945312738418579
Radiologist #8,Postoperative glioma resection,,,True,0,7,38.813423633575439
Radiologist #8,Postoperative glioma resection,,,True,0,9,36.420310258865364
Radiologist #8,Paediatric presurgical tumour,,,True,1,8,19.520843982696533
Radiologist #8,Presurgical glioma,,,True,1,8,16.904739618301392
Radiologist #8,Postoperative glioma resection,Micro,Single Lesion (Unclassified),True,0,8,15.151620388031006
Radiologist #8,Meningioma,Medium,Irregular/Complex Single,True,1,8,17.23820686340332
Radiologist #8,Meningioma,Large,Irregular/Complex Single,True,1,8,40.886680364608765
Radiologist #8,Presurgical glioma,Small,Well-circumscribed Single,True,1,8,18.836347579956051
Radiologist #8,Postoperative glioma resection,,,True,0,8,15.673737287521362
Radiologist #8,Presurgical glioma,Small,Irregular/Complex Single,True,1,7,13.818273305892944
Radiologist #8,Postoperative glioma resection,,,True,0,8,137.20177030563354
Radiologist #8,Presurgical glioma,Very Large,Multiple,True,1,8,150.05786824226379
Radiologist #8,Presurgical glioma,,,True,1,8,16.758003711700439
Radiologist #8,Presurgical glioma,,,True,1,10,19.048957586288449
Radiologist #8,Presurgical glioma,,,True,0,8,17.325583457946777
Radiologist #8,Paediatric presurgical tumour,,,True,1,9,17.967832803726196
Radiologist #8,Presurgical glioma,Very Large,Irregular/Complex Single,True,1,10,35.665436983108521
Radiologist #8,Presurgical glioma,Very Large,Infiltrative Single,True,1,9,17.700996398925781
Radiologist #8,Postoperative glioma resection,,,True,1,8,23.887649774551392
Radiologist #8,Presurgical glioma,Very Large,Irregular/Complex Single,True,1,10,13.194087028503418
Radiologist #8,Presurgical glioma,Large,Infiltrative Single,True,1,8,22.04646110534668
Radiologist #8,Postoperative glioma resection,,,True,1,8,35.438950061798096
Radiologist #8,Presurgical glioma,Medium,Multiple,True,0,8,21.201820611953732
Radiologist #8,Postoperative glioma resection,,,True,1,8,27.064538717269897
Radiologist #8,Postoperative glioma resection,,,True,1,10,17.260798692703247
Radiologist #8,Presurgical glioma,,,True,1,8,33.012589931488037
Radiologist #8,Postoperative glioma resection,,,True,1,10,15.617438077926636
Radiologist #8,Presurgical glioma,,,True,1,10,15.22791051864624
Radiologist #8,Presurgical glioma,,,True,1,9,20.973020792007446
Radiologist #8,Presurgical glioma,,,True,1,9,14.710690021514893
Radiologist #8,Presurgical glioma,Micro,Irregular/Complex Single,True,0,9,26.404453754425049
Radiologist #8,Presurgical glioma,,,True,1,8,21.505423545837399
Radiologist #8,Paediatric presurgical tumour,,,True,1,10,15.336854696273804
Radiologist #8,Metastases,Medium,Multiple,True,1,10,29.634361028671265
Radiologist #8,Presurgical glioma,,,True,1,10,14.041713714599609
Radiologist #8,Meningioma,Very Large,Irregular/Complex Single,True,1,10,13.255488157272341
Radiologist #8,Presurgical glioma,Very Large,Infiltrative Single,True,1,10,17.789859533309937
Radiologist #8,Meningioma,Medium,Irregular/Complex Single,True,1,10,14.576928615570068
Radiologist #8,Presurgical glioma,Very Large,Irregular/Complex Single,True,1,9,24.359743595123291
Radiologist #8,Presurgical glioma,,,True,1,10,14.224059343338013
Radiologist #8,Presurgical glioma,,,True,1,9,17.099182367324829
Radiologist #8,Presurgical glioma,,,True,1,8,24.959680557250977
Radiologist #8,Presurgical glioma,Very Large,Infiltrative Single,True,1,10,18.363702535629272
Radiologist #8,Presurgical glioma,,,True,1,9,20.792047739028931
Radiologist #8,Presurgical glioma,,,True,1,8,29.469794511795044
Radiologist #8,Postoperative glioma resection,,,True,0,10,31.478883266448971
Radiologist #8,Postoperative glioma resection,,,True,1,10,37.95534348487854
Radiologist #8,Presurgical glioma,,,True,1,10,22.047660112380981
Radiologist #8,Postoperative glioma resection,,,True,1,10,14.792158603668211
Radiologist #8,Postoperative glioma resection,,,True,1,8,16.109739303588867
Radiologist #8,Presurgical glioma,,,True,0,8,19.190505981445312
Radiologist #8,Presurgical glioma,,,True,1,8,25.973423480987549
Radiologist #8,Presurgical glioma,,,True,1,8,27.609115600585938
Radiologist #8,Postoperative glioma resection,,,True,0,7,26.7759108543396
Radiologist #8,Postoperative glioma resection,,,True,0,8,19.655613422393799
Radiologist #8,Postoperative glioma resection,,,True,1,8,38.869497537612922
Radiologist #8,Presurgical glioma,,,True,1,10,10.143201112747192
Radiologist #8,Presurgical glioma,,,True,1,10,18.267531156539921
Radiologist #8,Postoperative glioma resection,Very Large,Infiltrative Single,True,1,10,12.822694778442385
Radiologist #8,Presurgical glioma,,,True,0,9,18.940372467041016
Radiologist #8,Paediatric presurgical tumour,Very Large,Infiltrative Single,True,1,8,26.061977386474609
Radiologist #8,Postoperative glioma resection,Very Large,Infiltrative Single,True,1,10,14.669937372207642
Radiologist #8,Postoperative glioma resection,,,True,1,10,23.581830263137817
Radiologist #8,Postoperative glioma resection,Very Large,Infiltrative Single,True,1,8,21.325649261474609
Radiologist #8,Presurgical glioma,,,True,1,7,24.900092124938965
Radiologist #8,Presurgical glioma,,,True,1,10,35.76004695892334
Radiologist #8,Postoperative glioma resection,Medium,Infiltrative Single,True,1,8,9.9286551475524902
Radiologist #8,Presurgical glioma,Very Large,Infiltrative Single,True,1,8,21.895952701568604
Radiologist #8,Postoperative glioma resection,,,True,1,10,17.662961483001709
Radiologist #8,Presurgical glioma,Micro,Single Lesion (Unclassified),True,1,10,48.629768133163452
Radiologist #8,Presurgical glioma,Very Large,Infiltrative Single,True,1,10,17.459848880767822
Radiologist #8,Metastases,Small,Multiple,True,0,10,21.490106105804443
Radiologist #8,Presurgical glioma,Large,Irregular/Complex Single,True,1,10,14.253579378128052
Radiologist #8,Presurgical glioma,Very Large,Infiltrative Single,True,1,10,12.566762447357178
Radiologist #8,Presurgical glioma,,,True,1,10,11.829576015472412
Radiologist #8,Presurgical glioma,Very Large,Infiltrative Single,True,1,10,13.896866321563721
Radiologist #8,Paediatric presurgical tumour,Very Large,Infiltrative Single,True,1,10,14.010271549224854
Radiologist #8,Presurgical glioma,,,True,0,10,53.19344425201416
Radiologist #8,Meningioma,Medium,Infiltrative Single,True,1,8,19.91694164276123
Radiologist #8,Presurgical glioma,,,True,1,8,35.702340841293335
Radiologist #8,Meningioma,Medium,Well-circumscribed Single,True,1,10,17.319544315338135
Radiologist #8,Presurgical glioma,Very Large,Irregular/Complex Single,True,1,10,10.435287952423096
Radiologist #8,Postoperative glioma resection,,,True,1,8,23.278387784957889
Radiologist #8,Postoperative glioma resection,,,True,0,8,19.751568555831909
Radiologist #8,Presurgical glioma,,,True,1,10,12.681313753128052
Radiologist #8,Postoperative glioma resection,Medium,Infiltrative Single,True,1,10,15.432212829589844
Radiologist #8,Presurgical glioma,,,True,1,10,14.870402097702026
Radiologist #8,Presurgical glioma,,,True,1,10,20.217278003692627
Radiologist #8,Presurgical glioma,Very Large,Infiltrative Single,True,1,10,17.245002031326294
Radiologist #8,Meningioma,Very Large,Irregular/Complex Single,True,1,10,13.538978815078735
Radiologist #8,Postoperative glioma resection,Small,Multiple,True,0,8,18.64839601516724
Radiologist #8,Presurgical glioma,Very Large,Irregular/Complex Single,True,1,10,24.641079187393188
Radiologist #8,Presurgical glioma,Micro,Irregular/Complex Single,True,0,9,18.64463996887207
Radiologist #8,Presurgical glioma,,,True,1,10,13.93241024017334
Radiologist #8,Presurgical glioma,,,True,1,10,15.034569025039673
Radiologist #8,Paediatric presurgical tumour,,,True,1,10,18.01964902877808
Radiologist #8,Postoperative glioma resection,Medium,Infiltrative Single,True,1,10,13.209753751754761
Radiologist #8,Presurgical glioma,,,True,1,10,17.819653511047363
Radiologist #8,Postoperative glioma resection,Medium,Infiltrative Single,True,0,10,15.063931703567505
Radiologist #8,Paediatric presurgical tumour,,,True,0,10,10.765033960342407
Radiologist #4,Presurgical glioma,Very Large,Irregular/Complex Single,False,1,6,114.08886694908142
Radiologist #4,Presurgical glioma,,,False,1,8,52.54582691192627
Radiologist #4,Presurgical glioma,Micro,Single Lesion (Unclassified),False,0,5,92.576018810272217
Radiologist #4,Presurgical glioma,,,False,1,5,63.871109962463379
Radiologist #4,Presurgical glioma,Small,Irregular/Complex Single,False,1,5,47.84886646270752
Radiologist #4,Postoperative glioma resection,,,False,0,6,56.14648175239563
Radiologist #4,Postoperative glioma resection,,,False,0,6,65.447046756744385
Radiologist #4,Presurgical glioma,,,False,1,6,62.757867097854607
Radiologist #4,Postoperative glioma resection,,,False,1,7,71.151471853256226
Radiologist #4,Meningioma,Medium,Irregular/Complex Single,False,1,9,31.22083568572998
Radiologist #4,Presurgical glioma,Very Large,Infiltrative Single,False,1,8,33.639407396316528
Radiologist #4,Presurgical glioma,Very Large,Infiltrative Single,False,1,9,49.074285745620728
Radiologist #4,Presurgical glioma,Large,Irregular/Complex Single,False,1,8,56.50484299659729
Radiologist #4,Presurgical glioma,,,False,0,6,171.20580577850342
Radiologist #4,Presurgical glioma,Large,Irregular/Complex Single,False,1,4,93.035903692245483
Radiologist #4,Presurgical glioma,,,False,0,7,33.927216768264771
Radiologist #4,Presurgical glioma,Very Large,Infiltrative Single,False,1,7,52.268190145492561
Radiologist #4,Presurgical glioma,,,False,0,6,33.213122129440308
Radiologist #4,Postoperative glioma resection,,,False,1,6,67.337871789932251
Radiologist #4,Presurgical glioma,Very Large,Infiltrative Single,False,1,8,56.611329793930047
Radiologist #4,Paediatric presurgical tumour,,,False,1,7,31.416673898696899
Radiologist #4,Postoperative glioma resection,,,False,1,6,78.067013502120972
Radiologist #4,Presurgical glioma,,,False,1,8,90.998798370361314
Radiologist #4,Postoperative glioma resection,,,False,0,7,47.408488512039192
Radiologist #4,Meningioma,Very Large,Irregular/Complex Single,False,1,9,27.77362585067749
Radiologist #4,Presurgical glioma,,,False,1,5,145.26631331443787
Radiologist #4,Presurgical glioma,,,False,1,7,90.231878757476807
Radiologist #4,Presurgical glioma,Very Large,Infiltrative Single,False,1,9,35.298075914382935
Radiologist #4,Presurgical glioma,,,False,1,6,83.110690355300903
Radiologist #4,Presurgical glioma,,,False,1,5,79.580165863037109
Radiologist #4,Presurgical glioma,Very Large,Multiple,False,0,5,65.481979608535767
Radiologist #4,Postoperative glioma resection,,,False,1,6,99.636694908142076
Radiologist #4,Presurgical glioma,Large,Infiltrative Single,False,1,6,48.194770812988281
Radiologist #4,Presurgical glioma,,,False,1,7,197.58295512199399
Radiologist #4,Postoperative glioma resection,,,False,1,8,33.387872695922852
Radiologist #4,Presurgical glioma,Large,Multiple,False,1,6,82.558417081832886
Radiologist #4,Presurgical glioma,,,False,1,9,25.731981039047241
Radiologist #4,Presurgical glioma,,,False,1,6,76.257095336914062
Radiologist #4,Presurgical glioma,,,False,1,7,33.222759962081909
Radiologist #4,Postoperative glioma resection,,,False,1,8,27.500621557235721
Radiologist #4,Postoperative glioma resection,,,False,1,7,33.864974021911621
Radiologist #4,Presurgical glioma,,,False,1,8,24.809045076370239
Radiologist #4,Presurgical glioma,Very Large,Infiltrative Single,False,1,6,29.926436424255371
Radiologist #4,Presurgical glioma,,,False,1,7,22.311845064163208
Radiologist #4,Presurgical glioma,Medium,Irregular/Complex Single,False,0,7,73.282089948654175
Radiologist #4,Presurgical glioma,,,False,0,5,43.243552684783936
Radiologist #4,Postoperative glioma resection,,,False,1,7,33.588420391082764
Radiologist #4,Presurgical glioma,,,False,0,7,59.075926780700691
Radiologist #4,Presurgical glioma,Very Large,Infiltrative Single,False,1,8,22.948119401931763
Radiologist #4,Presurgical glioma,Medium,Irregular/Complex Single,False,0,4,55.985682487487793
Radiologist #4,Postoperative glioma resection,,,False,1,7,37.381314277648926
Radiologist #4,Presurgical glioma,,,False,1,6,44.418866634368896
Radiologist #4,Postoperative glioma resection,Small,Multiple,False,0,7,30.397398233413696
Radiologist #4,Presurgical glioma,,,False,1,6,46.13548755645752
Radiologist #4,Postoperative glioma resection,,,False,1,6,45.391355514526367
Radiologist #4,Presurgical glioma,Very Large,Infiltrative Single,False,1,8,75.40971565246582
Radiologist #4,Postoperative glioma resection,Very Large,Infiltrative Single,False,1,7,57.690392255783081
Radiologist #4,Presurgical glioma,Very Large,Infiltrative Single,False,1,8,71.106086730957031
Radiologist #4,Paediatric presurgical tumour,,,False,1,5,30.233559131622314
Radiologist #4,Presurgical glioma,,,False,0,5,53.059112787246704
Radiologist #4,Postoperative glioma resection,Medium,Infiltrative Single,False,0,7,30.931216955184937
Radiologist #4,Presurgical glioma,Medium,Irregular/Complex Single,False,1,6,29.3379499912262
Radiologist #4,Postoperative glioma resection,,,False,1,6,39.618407964706421
Radiologist #4,Metastases,Large,Multiple,False,1,9,29.240101337432861
Radiologist #4,Presurgical glioma,,,False,1,6,34.865420818328857
Radiologist #4,Presurgical glioma,,,False,1,6,74.86409330368042
Radiologist #4,Postoperative glioma resection,Micro,Single Lesion (Unclassified),False,0,8,29.083902597427368
Radiologist #4,Postoperative glioma resection,,,False,1,7,24.256223440170288
Radiologist #4,Presurgical glioma,Micro,Irregular/Complex Single,False,0,7,502.70188021659851
Radiologist #4,Postoperative glioma resection,,,False,1,8,30.334544658660889
Radiologist #4,Presurgical glioma,Very Large,Infiltrative Single,False,1,8,18.465772151947021
Radiologist #4,Presurgical glioma,,,False,1,9,16.75680947303772
Radiologist #4,Presurgical glioma,Small,Infiltrative Single,False,1,5,67.63603401184082
Radiologist #4,Presurgical glioma,Very Large,Infiltrative Single,False,1,7,18.8242461681366
Radiologist #4,Meningioma,Large,Well-circumscribed Single,False,1,9,14.537311553955078
Radiologist #4,Presurgical glioma,,,False,1,3,20.366430044174194
Radiologist #4,Presurgical glioma,Very Large,Infiltrative Single,False,1,7,17.256195306777954
Radiologist #4,Paediatric presurgical tumour,,,False,1,4,39.43936562538147
Radiologist #4,Postoperative glioma resection,,,False,1,7,24.12443470954895
Radiologist #4,Paediatric presurgical tumour,,,False,0,7,19.950069665908813
Radiologist #4,Presurgical glioma,Very Large,Infiltrative Single,False,1,8,22.086852312088013
Radiologist #4,Postoperative glioma resection,,,False,1,7,28.513397693634037
Radiologist #4,Presurgical glioma,,,False,1,9,13.269201278686523
Radiologist #4,Metastases,Micro,Multiple,False,0,8,51.684377193450928
Radiologist #4,Meningioma,Micro,Irregular/Complex Single,False,0,8,35.571611881256104
Radiologist #4,Presurgical glioma,,,False,1,7,45.923761367797852
Radiologist #4,Presurgical glioma,Very Large,Irregular/Complex Single,False,1,7,21.221243381500244
Radiologist #4,Presurgical glioma,,,False,1,8,25.885496377944943
Radiologist #4,Presurgical glioma,Very Large,Infiltrative Single,False,0,5,40.863758087158203
Radiologist #4,Postoperative glioma resection,,,False,1,6,23.489359855651852
Radiologist #4,Presurgical glioma,,,False,1,6,42.276090621948242
Radiologist #4,Presurgical glioma,,,False,1,7,22.023201465606689
Radiologist #4,Presurgical glioma,Small,Irregular/Complex Single,False,1,7,45.062674522399902
Radiologist #4,Presurgical glioma,Very Large,Infiltrative Single,False,1,6,44.785122156143188
Radiologist #4,Presurgical glioma,Micro,Single Lesion (Unclassified),False,0,6,34.998841762542725
Radiologist #4,Postoperative glioma resection,,,False,1,7,32.042541980743408
Radiologist #4,Presurgical glioma,,,False,1,8,35.127109289169312
Radiologist #4,Presurgical glioma,Very Large,Infiltrative Single,False,1,6,34.018192291259766
Radiologist #4,Presurgical glioma,Medium,Infiltrative Single,False,1,6,53.4339599609375
Radiologist #4,Presurgical glioma,Large,Infiltrative Single,False,0,7,29.42004132270813
Radiologist #4,Presurgical glioma,Very Large,Irregular/Complex Single,True,1,8,56.244577646255493
Radiologist #4,Presurgical glioma,,,True,1,7,24.165063619613647
Radiologist #4,Presurgical glioma,Micro,Single Lesion (Unclassified),True,1,5,53.056097745895386
Radiologist #4,Presurgical glioma,,,True,1,5,55.068635225296021
Radiologist #4,Presurgical glioma,Small,Irregular/Complex Single,True,0,5,43.390265226364136
Radiologist #4,Postoperative glioma resection,,,True,1,6,30.674504518508911
Radiologist #4,Postoperative glioma resection,,,True,1,7,22.495390176773071
Radiologist #4,Presurgical glioma,,,True,0,5,28.077840328216556
Radiologist #4,Postoperative glioma resection,,,True,1,8,24.219199657440186
Radiologist #4,Meningioma,Medium,Irregular/Complex Single,True,1,10,12.452748775482178
Radiologist #4,Presurgical glioma,Very Large,Infiltrative Single,True,1,9,16.795094966888428
Radiologist #4,Presurgical glioma,Very Large,Infiltrative Single,True,1,9,11.207544803619385
Radiologist #4,Presurgical glioma,Large,Irregular/Complex Single,True,1,8,34.733978033065803
Radiologist #4,Presurgical glioma,,,True,0,5,52.384992122650146
Radiologist #4,Presurgical glioma,Large,Irregular/Complex Single,True,1,7,25.19832873344421
Radiologist #4,Presurgical glioma,,,True,0,6,16.55384087562561
Radiologist #4,Presurgical glioma,Very Large,Infiltrative Single,True,1,9,17.23458194732666
Radiologist #4,Presurgical glioma,,,True,0,6,58.315609931945801
Radiologist #4,Postoperative glioma resection,,,True,1,5,34.322741508483887
Radiologist #4,Presurgical glioma,Very Large,Infiltrative Single,True,1,6,21.563860177993771
Radiologist #4,Paediatric presurgical tumour,,,True,1,5,44.142016410827637
Radiologist #4,Postoperative glioma resection,,,True,0,6,29.00797963142395
Radiologist #4,Presurgical glioma,,,True,1,9,9.1446647644042969
Radiologist #4,Postoperative glioma resection,,,True,0,7,23.41581916809082
Radiologist #4,Meningioma,Very Large,Irregular/Complex Single,True,1,9,16.747542142868042
Radiologist #4,Presurgical glioma,,,True,1,8,24.922340393066406
Radiologist #4,Presurgical glioma,,,True,1,6,27.406596899032596
Radiologist #4,Presurgical glioma,Very Large,Infiltrative Single,True,1,9,22.787694215774536
Radiologist #4,Presurgical glioma,,,True,0,5,45.993316411972046
Radiologist #4,Presurgical glioma,,,True,1,7,31.239641427993771
Radiologist #4,Presurgical glioma,Very Large,Multiple,True,1,6,14.482311964035034
Radiologist #4,Postoperative glioma resection,,,True,0,5,46.463795185089111
Radiologist #4,Presurgical glioma,Large,Infiltrative Single,True,1,7,27.608065128326416
Radiologist #4,Presurgical glioma,,,True,1,7,24.280545949935917
Radiologist #4,Postoperative glioma resection,,,True,1,5,27.073999881744385
Radiologist #4,Presurgical glioma,Large,Multiple,True,0,6,51.727397680282593
Radiologist #4,Presurgical glioma,,,True,1,8,14.73447585105896
Radiologist #4,Presurgical glioma,,,True,1,8,18.970618486404419
Radiologist #4,Presurgical glioma,,,True,1,8,23.903642654418945
Radiologist #4,Postoperative glioma resection,,,True,1,7,64.927762031555176
Radiologist #4,Postoperative glioma resection,,,True,1,7,17.594957828521729
Radiologist #4,Presurgical glioma,,,True,1,9,17.440282344818115
Radiologist #4,Presurgical glioma,Very Large,Infiltrative Single,True,1,6,23.298516511917114
Radiologist #4,Presurgical glioma,,,True,1,10,14.290477514266968
Radiologist #4,Presurgical glioma,Medium,Irregular/Complex Single,True,0,5,35.393717050552368
Radiologist #4,Presurgical glioma,,,True,1,7,20.435133457183841
Radiologist #4,Postoperative glioma resection,,,True,1,6,31.133676528930664
Radiologist #4,Presurgical glioma,,,True,1,6,52.842273712158203
Radiologist #4,Presurgical glioma,Very Large,Infiltrative Single,True,1,9,11.732535362243652
Radiologist #4,Presurgical glioma,Medium,Irregular/Complex Single,True,1,6,20.957756042480469
Radiologist #4,Postoperative glioma resection,,,True,0,6,25.547135829925537
Radiologist #4,Presurgical glioma,,,True,0,7,26.043349981307983
Radiologist #4,Postoperative glioma resection,Small,Multiple,True,0,5,26.093118667602539
Radiologist #4,Presurgical glioma,,,True,0,6,29.945842027664185
Radiologist #4,Postoperative glioma resection,,,True,1,8,26.140426397323608
Radiologist #4,Presurgical glioma,Very Large,Infiltrative Single,True,1,8,14.824581861495972
Radiologist #4,Postoperative glioma resection,Very Large,Infiltrative Single,True,1,8,20.827240943908691
Radiologist #4,Presurgical glioma,Very Large,Infiltrative Single,True,1,9,11.081189155578612
Radiologist #4,Paediatric presurgical tumour,,,True,1,7,11.332884073257446
Radiologist #4,Presurgical glioma,,,True,1,7,23.402683973312374
Radiologist #4,Postoperative glioma resection,Medium,Infiltrative Single,True,1,6,31.455461740493771
Radiologist #4,Presurgical glioma,Medium,Irregular/Complex Single,True,1,6,17.978776454925537
Radiologist #4,Postoperative glioma resection,,,True,1,6,14.236486434936523
Radiologist #4,Metastases,Large,Multiple,True,1,9,11.518707752227783
Radiologist #4,Presurgical glioma,,,True,1,6,73.117202043533325
Radiologist #4,Presurgical glioma,,,True,1,7,30.856214046478271
Radiologist #4,Postoperative glioma resection,Micro,Single Lesion (Unclassified),True,0,8,13.266084432601929
Radiologist #4,Postoperative glioma resection,,,True,1,5,41.796957492828369
